,min,max,mean,med,std,label,Unnamed: 0,min,max,mean,med,std,label
1106,-277.4044365258201,-93.21274948365246,-157.42760808891128,-117.50571109389458,74.88037981714932,AF,60.0,0.78,0.815,0.7975,0.7975,0.0247487373415291,N
1107,-278.3472327578902,-89.21000911092777,-155.12914858700185,-114.34304888870186,76.87164911203521,AF,61.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1108,-463.9076046995214,2.2487183496718037,-160.21023509222638,-59.18678433226578,189.51636858154552,AF,62.0,0.765,0.787,0.776,0.776,0.015556349186104,N
1109,-359.66669073272124,-170.89939441651376,-236.72141394044044,-195.87628965846645,76.73107458474367,AF,63.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1110,-322.1997264284056,-149.47203798432815,-209.7044859985724,-172.36576910170615,70.20884382674423,AF,64.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1111,-337.06054701039994,-97.38765703015385,-180.8957536711664,-128.98615414838295,97.44073275419592,AF,65.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1112,-303.4882780367459,-125.70165928069012,-187.69745852429912,-149.30757258295563,72.2570468058177,AF,66.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1113,-287.413733323316,-111.66968873104494,-172.9506217007701,-134.99335486325216,71.42984010670519,AF,67.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1114,-297.3446032692468,-88.8199615537183,-161.49919400781462,-116.43713133112576,84.76142325099424,AF,68.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1115,-299.73913536828616,-84.46299251130044,-159.48975604681812,-113.01678321393172,87.50360091301606,AF,69.0,0.666,0.969,0.8175,0.8175,0.2142533546995238,N
1116,-388.1331385703624,-47.90665996217083,-166.50887749638306,-93.612647506955,138.22273426024907,AF,70.0,0.779,0.835,0.8069999999999999,0.8069999999999999,0.0395979797464466,N
1117,-407.1878615038354,-113.9939034362062,-216.19664188037615,-152.52871332202886,119.20652317999289,AF,71.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1118,-347.00074946222014,-155.27025437093184,-222.13003301537023,-180.62640467063136,77.93940591899191,AF,72.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1119,0.3964008802236138,0.9235888043752988,0.5801682163451701,0.4662324929727545,0.2142891541111115,PVC,73.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1120,0.353661672323915,0.8528504081139092,0.5276776166449285,0.4197702243886735,0.2029110903064524,PVC,74.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1121,0.3190772926751817,0.8062493779331816,0.4888872888757171,0.3837693581838532,0.1980068315830822,PVC,75.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1122,-0.3010354435197771,1.6787575269870678,0.3890291867622212,-0.0346647251202126,0.8042973836579208,PVC,76.0,0.717,0.8,0.7585,0.7585,0.0586898628384835,N
1123,0.0748750935286265,2.2839984263645654,0.8448189848557283,0.3651643604783005,0.8982024262218733,PVC,77.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1124,0.963483348425298,1.6614699610920507,1.2068073188102035,1.0555068874167493,0.2837611891990673,PVC,78.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1125,0.8167601200866873,1.3232027328145115,0.9933270223060986,0.8845573881067473,0.2057788935248193,PVC,79.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1126,0.5831237514914996,1.1824476591048672,0.7920594253283756,0.6623571724728947,0.2436274978689567,PVC,80.0,0.717,0.8,0.7585,0.7585,0.0586898628384835,N
1127,0.5681496107958564,0.9489424433665626,0.7009141198304895,0.6188302483656054,0.1547555940041561,PVC,81.0,0.78,0.815,0.7975,0.7975,0.0247487373415291,N
1128,0.394160925901574,0.8769720500372976,0.5624739432120021,0.4581290415021349,0.196250385032289,PVC,82.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1129,0.3245830467716544,0.8304838283975267,0.5009289446037141,0.3918152303805238,0.2056144959716937,PVC,83.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1130,0.2748687288652045,0.8276907849827808,0.4675607157454307,0.3481748428794043,0.2247017993066859,PVC,84.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1131,0.2860580433692244,0.7987955800575599,0.4648079974491712,0.3544105362920204,0.2083674907293459,PVC,85.0,0.78,0.815,0.7975,0.7975,0.0247487373415291,N
1132,-0.5228745493582171,2.0660394222807845,0.3794576438033715,-0.176560095165021,1.0519796013563951,PVC,86.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1133,0.3027491414594209,0.7162079667864929,0.4468712941895286,0.3575476806019652,0.1680576568265791,PVC,87.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1134,-0.2051458068451592,1.5123391802459418,0.3935105585633865,0.0264779859086852,0.6976729779232653,PVC,88.0,0.666,0.969,0.8175,0.8175,0.2142533546995238,N
1135,-0.0738578957194231,2.321035425717654,0.7608149956285779,0.2412933429857093,0.9736874550637612,PVC,89.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1136,0.9440583908409794,1.6923127679303016,1.2049021189800777,1.0424711559329942,0.3042219272156846,PVC,90.0,0.75,0.902,0.8260000000000001,0.8260000000000001,0.1074802307403552,N
1137,0.8176653646916927,1.3311258897727234,0.9966826966537148,0.8862454721787648,0.2086508130106993,PVC,91.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1138,0.5718808193047965,1.196893770740734,0.7897603299068411,0.6545991411339243,0.2540632294482916,PVC,92.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1139,0.5185187806382494,1.0272738389742355,0.6958712507128656,0.5859360727408451,0.2067936085249845,PVC,93.0,0.75,0.799,0.7745,0.7745,0.0346482322781408,N
1140,0.4055080685025919,0.9423893420642876,0.5926697788225884,0.4766115495604504,0.2182320731099726,PVC,94.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1141,0.3615222451054249,0.8677558645740422,0.5379918578819064,0.4285940320075732,0.2057714976754448,PVC,95.0,0.717,0.8,0.7585,0.7585,0.0586898628384835,N
1142,0.3077525048991507,0.8368010269911267,0.4921755259014768,0.3780974245249055,0.2150181879632202,PVC,96.0,0.719,0.882,0.8005,0.8005,0.1152584053334072,N
1143,0.2970034935521225,0.8085616242135105,0.4753359584073221,0.3649428762320343,0.2079159941554883,PVC,97.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1144,0.7840799925442345,1.2320681892405043,0.9402771302916016,0.8438111858119183,0.1820537130167744,PVC,98.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1145,0.5388019822010389,1.1110861503571554,0.7383089431884304,0.6146376809878378,0.232616877495556,PVC,99.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1146,0.4990592581174126,0.9310956132397448,0.6496814131609032,0.5564145352783822,0.1755978335731463,PVC,100.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1147,0.3754874607485133,0.8734905625806026,0.5490913669666385,0.4415872158887125,0.2024115377550336,PVC,101.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1148,0.2911856915734314,0.8818963786214149,0.4970839800111313,0.3695841359080898,0.2400941193476816,PVC,102.0,0.765,0.787,0.776,0.776,0.015556349186104,N
1149,0.3507100801378898,0.7682821768288671,0.4962632929180723,0.4060473632187572,0.1697303377021234,PVC,103.0,0.75,0.799,0.7745,0.7745,0.0346482322781408,N
1150,0.308206442660386,0.6910585313136004,0.4416725521409702,0.359115576982375,0.1555991153159524,PVC,104.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1151,-0.3455310871766351,1.6750654140098105,0.3587282343552697,-0.073992987542812,0.8209117957422759,PVC,105.0,0.75,0.799,0.7745,0.7745,0.0346482322781408,N
1152,0.1338112087692787,2.093402306906296,0.8168170395045323,0.3913620337154401,0.796744300651422,PVC,106.0,0.798,0.802,0.8,0.8,0.0028284271247461,N
1153,0.9021275830499528,1.5043093329178514,1.1120755507453493,0.9813871682646303,0.2448269832386677,PVC,107.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1154,0.7180121295942283,1.2280907284477935,0.8958390686513121,0.7859671804867476,0.2072943717058677,PVC,108.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1155,0.1792760575334473,0.9346817800558204,0.4426734855685538,0.2812375527884237,0.3068424689503053,PVC,109.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1156,-0.5341198024255761,2.3354176343691195,0.465980376516714,-0.1542400362144161,1.1664262397533225,PVC,110.0,0.78,0.815,0.7975,0.7975,0.0247487373415291,N
1157,0.7525102978550069,1.940157470633249,1.1665053024564902,0.908605520874526,0.482875326646037,PVC,111.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1158,0.9322698940042632,1.4560496905922111,1.1149016021894909,1.0017955937175054,0.2128865588831557,PVC,112.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1159,0.6546191548471058,1.2879681023619205,0.8754207294452853,0.7388033734840267,0.2574114407144143,PVC,113.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1160,0.602475680380675,1.044871900279857,0.7567122628924606,0.6609109364039634,0.1798404557549825,PVC,114.0,0.745,0.783,0.764,0.764,0.0268700576850888,N
1161,0.438795631595692,0.9487029024297464,0.6165508896036254,0.5065561431256941,0.2072432602460164,PVC,115.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1162,0.3891938305193898,0.8517317508804447,0.5504283268023721,0.4506069779400178,0.1879949151514451,PVC,116.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1163,0.3112119918826935,0.8293900673119108,0.4918428175881952,0.3800497225718081,0.2106045857587636,PVC,117.0,0.779,0.835,0.8069999999999999,0.8069999999999999,0.0395979797464466,N
1164,0.3136407251015356,0.7753791672981114,0.4746087027520586,0.3749445768412631,0.187668222894054,PVC,118.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1165,-0.1051449578828016,1.45155758971278,0.4374978788667516,0.1048263438536919,0.6323527869759858,PVC,119.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1166,-0.5644433623909408,2.292359274773887,0.4312095083170997,-0.1847655937085293,1.1610896941164488,PVC,120.0,0.666,0.969,0.8175,0.8175,0.2142533546995238,N
1167,0.6471942416202878,2.0583791628617565,1.1390819814292736,0.8325750815364503,0.5737720406909533,PVC,121.0,0.819,0.835,0.827,0.827,0.0113137084989847,N
1168,0.9748535525425795,1.5215895846194507,1.1654826688781657,1.0472376539071164,0.2222366776072017,PVC,122.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1169,0.6981725337357428,1.3178027323904844,0.9141816546122578,0.7806124606451463,0.2518280722952826,PVC,123.0,0.765,0.787,0.776,0.776,0.015556349186104,N
1170,0.6131334628852393,1.0851385207422513,0.7776843264030608,0.6754556917666368,0.1918797298633784,PVC,124.0,0.717,0.8,0.7585,0.7585,0.0586898628384835,N
1171,0.4618194186322667,0.9633689724771322,0.6366677327233796,0.5283205845707378,0.2038613038377751,PVC,125.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1172,0.3812266926997539,0.8904180859462746,0.5587214093675537,0.4488488685428391,0.2069550559045142,PVC,126.0,0.78,0.815,0.7975,0.7975,0.0247487373415291,N
1173,0.3296433619140812,0.840660959104551,0.5077809011429535,0.3974543799565763,0.2077042724557063,PVC,127.0,0.75,0.902,0.8260000000000001,0.8260000000000001,0.1074802307403552,N
1174,0.3295407511293264,0.7680154030297814,0.4824021176744219,0.3878401779408685,0.1782044192461188,PVC,128.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1175,0.1930419058855431,0.9397360257389707,0.4533981428795131,0.2935372848170637,0.3033353301918848,PVC,129.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1176,-0.57137828688105,2.39941482151326,0.4639678263685518,-0.1771530213118085,1.2074869975797795,PVC,130.0,0.666,0.969,0.8175,0.8175,0.2142533546995238,N
1177,-0.0498848635655125,2.1919697102371085,0.7314648491402743,0.245347926668959,0.9114470011828728,PVC,131.0,0.765,0.787,0.776,0.776,0.015556349186104,N
1178,0.858607392096691,1.6770396760168866,1.1439173068514914,0.966449756833904,0.3327312384544968,PVC,132.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1179,0.7832138018063839,1.3658753654759268,0.9863609554451074,0.8605910954052899,0.2368160236050633,PVC,133.0,0.779,0.835,0.8069999999999999,0.8069999999999999,0.0395979797464466,N
1180,0.5658876942241278,1.2453691753838032,0.8027389011133692,0.6557507317617911,0.2762112066405251,PVC,134.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1181,0.5426619785751482,1.050407930039024,0.7196651943778302,0.6101115942603593,0.2063655549206765,PVC,135.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1182,0.6831570796927047,1.3677210866855511,0.921786074820227,0.7739782438943116,0.2782451312065664,PVC,136.0,0.846,0.969,0.9075,0.9075,0.0869741340859453,N
1183,0.6088270809073515,1.1526043108052082,0.7984116976513805,0.6809811691355148,0.2210177834745138,PVC,137.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1184,0.5116805019980429,0.9931214410183644,0.6795205188995425,0.5756639985655865,0.195671743911215,PVC,138.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1185,0.3964008802236138,0.9235888043752988,0.5801682163451701,0.4662324929727545,0.2142891541111115,PVC,139.0,0.798,0.802,0.8,0.8,0.0028284271247461,N
1186,0.353661672323915,0.8528504081139092,0.5276776166449285,0.4197702243886735,0.2029110903064524,PVC,140.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1187,0.3190772926751817,0.8062493779331816,0.4888872888757171,0.3837693581838532,0.1980068315830822,PVC,0.0,-3599.1,1.4,-398.9333333333333,1.1,1200.0625160798916,PVC
1188,-0.3010354435197771,1.6787575269870678,0.3890291867622212,-0.0346647251202126,0.8042973836579208,PVC,1.0,0.6,1.6,1.0333333333333334,1.0,0.3354101966249684,PVC
1189,0.0748750935286265,2.2839984263645654,0.8448189848557283,0.3651643604783005,0.8982024262218733,PVC,2.0,0.6,1.1,0.8818181818181818,0.9,0.1721521525754576,PVC
1190,0.963483348425298,1.6614699610920507,1.2068073188102035,1.0555068874167493,0.2837611891990673,PVC,3.0,0.9,1.6,1.0444444444444445,1.0,0.2185812841434,PVC
1191,0.8167601200866873,1.3232027328145115,0.9933270223060986,0.8845573881067473,0.2057788935248193,PVC,4.0,0.7,1.4,0.95,0.8500000000000001,0.2460803843372233,PVC
1192,0.5831237514914996,1.1824476591048672,0.7920594253283756,0.6623571724728947,0.2436274978689567,PVC,5.0,0.6,1.5,0.98,1.0,0.3293090409394258,PVC
1193,0.5681496107958564,0.9489424433665626,0.7009141198304895,0.6188302483656054,0.1547555940041561,PVC,6.0,0.6,1.2,0.91,0.9,0.1911950719959998,PVC
1194,0.394160925901574,0.8769720500372976,0.5624739432120021,0.4581290415021349,0.196250385032289,PVC,7.0,0.8,1.4,1.125,1.1,0.1832250762625808,PVC
1195,0.3245830467716544,0.8304838283975267,0.5009289446037141,0.3918152303805238,0.2056144959716937,PVC,8.0,0.7,1.5,0.9888888888888888,0.9,0.2619372274250285,PVC
1196,0.2748687288652045,0.8276907849827808,0.4675607157454307,0.3481748428794043,0.2247017993066859,PVC,9.0,0.7,1.3,0.93,0.9,0.2359378449224852,PVC
1197,0.2860580433692244,0.7987955800575599,0.4648079974491712,0.3544105362920204,0.2083674907293459,PVC,10.0,0.7,1.4,0.9555555555555556,0.9,0.2127857555800617,PVC
1198,-0.5228745493582171,2.0660394222807845,0.3794576438033715,-0.176560095165021,1.0519796013563951,PVC,11.0,0.6,1.5,1.1625,1.2,0.2924648941081891,PVC
1199,0.3027491414594209,0.7162079667864929,0.4468712941895286,0.3575476806019652,0.1680576568265791,PVC,12.0,0.7,1.4,0.9666666666666668,0.9,0.2121320343559642,PVC
1200,-0.2051458068451592,1.5123391802459418,0.3935105585633865,0.0264779859086852,0.6976729779232653,PVC,13.0,0.6,1.4,0.93,0.95,0.2359378449224851,PVC
1201,-0.0738578957194231,2.321035425717654,0.7608149956285779,0.2412933429857093,0.9736874550637612,PVC,14.0,0.6,1.3,0.94,0.95,0.2503331114069145,PVC
1202,0.9440583908409794,1.6923127679303016,1.2049021189800777,1.0424711559329942,0.3042219272156846,PVC,15.0,0.6,1.2,0.9,0.9,0.1632993161855452,PVC
1203,0.8176653646916927,1.3311258897727234,0.9966826966537148,0.8862454721787648,0.2086508130106993,PVC,16.0,0.8,1.2,0.9666666666666668,0.9,0.1224744871391589,PVC
1204,0.5718808193047965,1.196893770740734,0.7897603299068411,0.6545991411339243,0.2540632294482916,PVC,17.0,0.7,1.6,1.022222222222222,0.9,0.2773886162848873,PVC
1205,0.5185187806382494,1.0272738389742355,0.6958712507128656,0.5859360727408451,0.2067936085249845,PVC,18.0,0.6,1.6,0.9777777777777776,1.0,0.3632415786283894,PVC
1206,0.4055080685025919,0.9423893420642876,0.5926697788225884,0.4766115495604504,0.2182320731099726,PVC,19.0,0.7,1.5,1.1,1.1,0.2878491668515697,PVC
1207,0.3615222451054249,0.8677558645740422,0.5379918578819064,0.4285940320075732,0.2057714976754448,PVC,20.0,0.6,1.6,0.89,0.8500000000000001,0.3178049716414141,PVC
1208,0.3077525048991507,0.8368010269911267,0.4921755259014768,0.3780974245249055,0.2150181879632202,PVC,21.0,0.6,1.4,1.011111111111111,0.9,0.2803767306876787,PVC
1209,0.2970034935521225,0.8085616242135105,0.4753359584073221,0.3649428762320343,0.2079159941554883,PVC,22.0,0.7,1.5,1.0,1.0,0.25,PVC
1210,0.7840799925442345,1.2320681892405043,0.9402771302916016,0.8438111858119183,0.1820537130167744,PVC,23.0,0.6,1.1,0.8272727272727273,0.8,0.1793929156399945,PVC
1211,0.5388019822010389,1.1110861503571554,0.7383089431884304,0.6146376809878378,0.232616877495556,PVC,24.0,0.8,1.3,1.022222222222222,1.0,0.1715938356831166,PVC
1212,0.4990592581174126,0.9310956132397448,0.6496814131609032,0.5564145352783822,0.1755978335731463,PVC,25.0,0.7,1.3,0.85,0.8,0.2013840995599095,PVC
1213,0.3754874607485133,0.8734905625806026,0.5490913669666385,0.4415872158887125,0.2024115377550336,PVC,26.0,0.9,1.5,1.1875,1.2,0.2356601669474802,PVC
1214,0.2911856915734314,0.8818963786214149,0.4970839800111313,0.3695841359080898,0.2400941193476816,PVC,27.0,0.6,1.2,0.94,1.0,0.2065591117977289,PVC
1215,0.3507100801378898,0.7682821768288671,0.4962632929180723,0.4060473632187572,0.1697303377021234,PVC,28.0,0.7,1.5,0.97,0.95,0.2359378449224852,PVC
1216,0.308206442660386,0.6910585313136004,0.4416725521409702,0.359115576982375,0.1555991153159524,PVC,29.0,0.8,1.4,1.0333333333333334,1.0,0.187082869338697,PVC
1217,-0.3455310871766351,1.6750654140098105,0.3587282343552697,-0.073992987542812,0.8209117957422759,PVC,30.0,0.8,1.5,1.125,1.05,0.2492846909516449,PVC
1218,0.1338112087692787,2.093402306906296,0.8168170395045323,0.3913620337154401,0.796744300651422,PVC,31.0,0.7,1.4,1.125,1.1,0.2187627547301936,PVC
1219,0.9021275830499528,1.5043093329178514,1.1120755507453493,0.9813871682646303,0.2448269832386677,PVC,32.0,0.9,1.1,1.011111111111111,1.0,0.0781735959970571,PVC
1220,0.7180121295942283,1.2280907284477935,0.8958390686513121,0.7859671804867476,0.2072943717058677,PVC,33.0,0.9,1.6,1.125,1.05,0.2604940361258638,PVC
1221,-0.1051449578828016,1.45155758971278,0.4374978788667516,0.1048263438536919,0.6323527869759858,PVC,34.0,0.6,1.0,0.8454545454545455,0.9,0.1507556722888818,PVC
1222,-0.5644433623909408,2.292359274773887,0.4312095083170997,-0.1847655937085293,1.1610896941164488,PVC,176.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1223,0.6471942416202878,2.0583791628617565,1.1390819814292736,0.8325750815364503,0.5737720406909533,PVC,182.0,0.75,0.799,0.7745,0.7745,0.0346482322781408,N
1224,0.9748535525425795,1.5215895846194507,1.1654826688781657,1.0472376539071164,0.2222366776072017,PVC,183.0,0.798,0.802,0.8,0.8,0.0028284271247461,N
1225,0.6981725337357428,1.3178027323904844,0.9141816546122578,0.7806124606451463,0.2518280722952826,PVC,184.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1226,0.6131334628852393,1.0851385207422513,0.7776843264030608,0.6754556917666368,0.1918797298633784,PVC,185.0,0.639,0.911,0.775,0.775,0.1923330444827409,N
1227,0.4618194186322667,0.9633689724771322,0.6366677327233796,0.5283205845707378,0.2038613038377751,PVC,186.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1228,0.3812266926997539,0.8904180859462746,0.5587214093675537,0.4488488685428391,0.2069550559045142,PVC,187.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1229,0.3296433619140812,0.840660959104551,0.5077809011429535,0.3974543799565763,0.2077042724557063,PVC,188.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1230,0.3295407511293264,0.7680154030297814,0.4824021176744219,0.3878401779408685,0.1782044192461188,PVC,189.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1231,0.1930419058855431,0.9397360257389707,0.4533981428795131,0.2935372848170637,0.3033353301918848,PVC,190.0,0.745,0.783,0.764,0.764,0.0268700576850888,N
1232,-0.57137828688105,2.39941482151326,0.4639678263685518,-0.1771530213118085,1.2074869975797795,PVC,191.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
1233,-0.0498848635655125,2.1919697102371085,0.7314648491402743,0.245347926668959,0.9114470011828728,PVC,192.0,0.798,0.802,0.8,0.8,0.0028284271247461,N
1234,0.858607392096691,1.6770396760168866,1.1439173068514914,0.966449756833904,0.3327312384544968,PVC,193.0,0.765,0.787,0.776,0.776,0.015556349186104,N
1235,0.7832138018063839,1.3658753654759268,0.9863609554451074,0.8605910954052899,0.2368160236050633,PVC,194.0,0.779,0.835,0.8069999999999999,0.8069999999999999,0.0395979797464466,N
